customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days
4025,20,Male,Jewelry,Accessories,176.0,Louisiana,M,Gray,Summer,4.5,Yes,2-Day Shipping,No,No,30,PayPal,Weekly,18-30,7
1175,60,Female,Socks,Clothing,27.0,North Dakota,M,Olive,Summer,3.8,No,Free Shipping,No,No,2,PayPal,Annually,46-60,365
1886,59,Female,Dress,Clothing,103.0,New Jersey,XL,Pink,Spring,4.2,Yes,Next Day Air,Yes,Yes,36,Cash,Weekly,46-60,7
1555,66,Female,Shirt,Clothing,50.0,Idaho,M,Orange,Fall,3.7,Yes,Express,No,No,40,Debit Card,Monthly,61+,30
3035,42,Female,Jeans,Clothing,43.0,North Dakota,M,White,Spring,3.6,No,Store Pickup,Yes,Yes,9,PayPal,Quarterly,31-45,90
2923,29,Male,Shorts,Clothing,41.0,Nevada,S,Magenta,Summer,4.5,No,2-Day Shipping,No,No,47,Venmo,Weekly,18-30,7
4610,44,Male,Jewelry,Accessories,111.0,Illinois,M,Gold,Summer,4.3,No,Store Pickup,No,No,11,PayPal,Quarterly,31-45,90
3388,29,Male,Blouse,Clothing,35.0,Texas,L,Red,Spring,3.7,No,Store Pickup,No,No,7,Debit Card,Quarterly,18-30,90
1152,31,Female,Shoes,Footwear,83.0,Kansas,S,Beige,Spring,4.2,No,2-Day Shipping,Yes,No,15,PayPal,Bi-Weekly,31-45,14
1050,36,Female,Sweater,Clothing,105.0,Georgia,L,Charcoal,Fall,3.8,No,Express,Yes,Yes,3,Cash,Quarterly,31-45,90
4202,25,Male,Skirt,Clothing,36.0,Utah,L,Cyan,Spring,3.8,Yes,Store Pickup,Yes,Yes,3,Bank Transfer,Monthly,18-30,30
843,51,Male,Sweater,Clothing,74.0,Mississippi,L,Indigo,Winter,3.9,Yes,Standard,No,No,79,Debit Card,Bi-Weekly,46-60,14
4665,47,Female,Sunglasses,Accessories,74.0,Delaware,M,Blue,Fall,4.5,No,Express,Yes,Yes,47,Debit Card,Monthly,46-60,30
1168,28,Male,Sandals,Footwear,64.0,Ohio,L,Blue,Fall,3.3,No,Express,Yes,Yes,8,Cash,Annually,18-30,365
4169,30,Male,Sandals,Footwear,73.0,California,L,Olive,Fall,3.7,Yes,Free Shipping,No,No,49,PayPal,Bi-Weekly,18-30,14
1198,57,Male,Scarf,Accessories,48.0,Arizona,S,Green,Summer,4.6,No,Express,No,No,21,Credit Card,Quarterly,46-60,90
2281,27,Male,Hoodie,Clothing,77.0,Indiana,M,Red,Winter,4.4,Yes,2-Day Shipping,No,No,21,PayPal,Monthly,18-30,30
1786,19,Female,Pants,Clothing,67.0,Idaho,L,Violet,Fall,4.4,No,Free Shipping,No,No,39,Credit Card,Monthly,18-30,30
1507,48,Male,Jacket,Outerwear,117.0,Wyoming,L,Silver,Fall,4.6,Yes,Free Shipping,No,No,46,Debit Card,Bi-Weekly,46-60,14
124,38,Male,Hat,Accessories,62.0,Wyoming,M,Silver,Summer,3.6,Yes,Store Pickup,Yes,Yes,42,Venmo,Weekly,31-45,7
638,18,Female,T-shirt,Clothing,27.0,Idaho,XL,Purple,Winter,4.2,No,2-Day Shipping,No,No,6,PayPal,Annually,18-30,365
1953,64,Female,Shirt,Clothing,55.0,Oklahoma,M,Cyan,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,34,Venmo,Monthly,61+,30
332,50,Female,Socks,Clothing,17.0,New Jersey,M,Beige,Fall,3.7,Yes,Store Pickup,No,No,57,Bank Transfer,Weekly,46-60,7
246,40,Male,Jacket,Outerwear,192.0,Iowa,L,Silver,Winter,4.5,No,Store Pickup,No,No,43,Venmo,Bi-Weekly,31-45,14
1399,20,Male,Shirt,Clothing,33.0,Maine,S,Yellow,Summer,4.0,Yes,2-Day Shipping,No,No,50,Venmo,Bi-Weekly,18-30,14
2117,33,Female,Dress,Clothing,62.0,Wisconsin,M,Yellow,Summer,4.0,Yes,Next Day Air,Yes,Yes,5,PayPal,Fortnightly,31-45,14
4345,61,Female,Sweater,Clothing,68.0,Texas,L,Brown,Fall,3.6,Yes,Standard,Yes,Yes,28,PayPal,Quarterly,61+,90
2788,23,Female,Handbag,Accessories,72.0,Kansas,M,Gold,Spring,4.4,Yes,Standard,Yes,Yes,10,Cash,Quarterly,18-30,90
2057,27,Male,Shirt,Clothing,31.0,Hawaii,M,Lavender,Summer,3.8,No,Standard,No,No,12,PayPal,Monthly,18-30,30
82,32,Female,Sweater,Clothing,69.0,North Dakota,M,Orange,Fall,4.3,No,Express,Yes,Yes,5,Cash,Monthly,31-45,30
1131,53,Female,Sunglasses,Accessories,48.0,Illinois,L,Peach,Fall,4.1,No,Standard,Yes,Yes,8,Debit Card,Quarterly,46-60,90
4318,43,Female,Belt,Accessories,51.0,Ohio,S,Yellow,Spring,4.4,Yes,2-Day Shipping,Yes,No,38,PayPal,Fortnightly,31-45,14
1788,44,Female,Sandals,Footwear,74.0,Missouri,M,Teal,Summer,3.6,Yes,Store Pickup,Yes,Yes,36,Debit Card,Monthly,31-45,30
3001,55,Male,Belt,Accessories,44.0,West Virginia,L,Black,Winter,3.7,No,Standard,Yes,No,5,Cash,Annually,46-60,365
1997,66,Male,Jewelry,Accessories,121.0,Arizona,S,Charcoal,Summer,5.0,Yes,2-Day Shipping,Yes,Yes,40,Credit Card,Weekly,61+,7
522,39,Female,Pants,Clothing,72.0,New York,M,Orange,Fall,3.7,Yes,Free Shipping,Yes,Yes,45,Venmo,Monthly,31-45,30
4161,68,Male,Boots,Footwear,165.0,Washington,M,Beige,Spring,4.2,Yes,Store Pickup,No,No,36,PayPal,Bi-Weekly,61+,14
2092,38,Male,Coat,Outerwear,157.0,Connecticut,L,Gold,Summer,4.0,No,2-Day Shipping,No,No,57,Cash,Fortnightly,31-45,14
4387,26,Male,Shoes,Footwear,99.0,Virginia,L,Maroon,Winter,4.1,Yes,Free Shipping,Yes,Yes,7,Bank Transfer,Monthly,18-30,30
234,37,Female,Scarf,Accessories,29.0,California,S,Olive,Winter,4.2,No,Free Shipping,No,No,78,Venmo,Bi-Weekly,31-45,14
395,58,Female,Jacket,Outerwear,150.0,Mississippi,XL,Silver,Winter,4.2,Yes,Free Shipping,Yes,Yes,25,Cash,Monthly,46-60,30
2310,58,Female,Boots,Footwear,123.0,Delaware,M,Brown,Summer,4.1,Yes,Express,Yes,Yes,64,Cash,Bi-Weekly,46-60,14
3025,51,Female,Boots,Footwear,89.0,Montana,L,Blue,Spring,4.8,No,Free Shipping,Yes,Yes,3,Bank Transfer,Bi-Weekly,46-60,14
3776,65,Male,Blouse,Clothing,47.0,Hawaii,S,Lavender,Spring,3.8,No,2-Day Shipping,No,No,29,PayPal,Monthly,61+,30
3181,69,Female,Jeans,Clothing,63.0,South Carolina,S,Beige,Winter,3.8,Yes,Free Shipping,No,No,3,PayPal,Quarterly,61+,90
4264,37,Female,Blouse,Clothing,53.0,Washington,M,Orange,Winter,4.2,No,Next Day Air,Yes,No,32,Credit Card,Weekly,31-45,7
336,48,Male,Jacket,Outerwear,89.0,Florida,M,Brown,Winter,4.5,Yes,Standard,Yes,Yes,21,Credit Card,Weekly,46-60,7
499,70,Female,Sandals,Footwear,96.0,Oregon,L,Purple,Winter,3.8,Yes,Next Day Air,No,No,31,Bank Transfer,Bi-Weekly,61+,14
4548,63,Male,Shoes,Footwear,82.0,New York,XL,Olive,Summer,3.9,No,Express,No,No,27,Venmo,Weekly,61+,7
2195,20,Female,Sweater,Clothing,61.0,Oregon,S,Teal,Winter,4.1,No,Express,Yes,Yes,21,PayPal,Bi-Weekly,18-30,14
4256,65,Male,Jeans,Clothing,57.0,Arizona,M,Turquoise,Summer,4.3,No,Free Shipping,Yes,Yes,11,Cash,Bi-Weekly,61+,14
2629,46,Male,Handbag,Accessories,129.0,Arkansas,M,Maroon,Fall,4.8,No,Store Pickup,No,No,10,PayPal,Quarterly,46-60,90
4023,20,Male,Backpack,Accessories,42.0,Nebraska,M,Beige,Spring,4.3,No,Express,Yes,Yes,13,Venmo,Monthly,18-30,30
1857,20,Male,Shirt,Clothing,26.0,North Carolina,L,Maroon,Fall,4.0,No,Express,Yes,Yes,12,Venmo,Quarterly,18-30,90
4161,68,Male,Handbag,Accessories,217.0,Washington,S,Peach,Winter,4.2,Yes,Store Pickup,Yes,Yes,32,Debit Card,Bi-Weekly,61+,14
4514,56,Male,Boots,Footwear,74.0,Wisconsin,L,Brown,Fall,4.2,No,Store Pickup,No,No,10,PayPal,Quarterly,46-60,90
3106,21,Male,Shirt,Clothing,53.0,Kentucky,XL,Silver,Summer,3.6,No,Store Pickup,No,No,9,Venmo,Every 3 Months,18-30,90
537,52,Male,Handbag,Accessories,113.0,Nebraska,S,Green,Spring,4.5,No,Store Pickup,Yes,Yes,8,Bank Transfer,Every 3 Months,46-60,90
4172,20,Male,Handbag,Accessories,110.0,Texas,S,Gold,Fall,4.5,No,2-Day Shipping,No,No,11,Credit Card,Quarterly,18-30,90
3641,37,Male,Sunglasses,Accessories,52.0,Georgia,L,Peach,Fall,4.3,Yes,Free Shipping,Yes,Yes,13,Venmo,Monthly,31-45,30
1322,47,Female,Blouse,Clothing,79.0,California,M,Pink,Fall,3.9,Yes,Free Shipping,Yes,Yes,46,Debit Card,Quarterly,46-60,90
3058,62,Female,Jacket,Outerwear,159.0,Maine,XL,Turquoise,Winter,4.6,Yes,Store Pickup,Yes,Yes,25,Credit Card,Every 3 Months,61+,90
2572,60,Female,Boots,Footwear,82.0,Maine,M,Green,Summer,4.3,No,Express,Yes,Yes,12,Venmo,Fortnightly,46-60,14
3659,70,Male,Blouse,Clothing,37.0,Georgia,L,Violet,Spring,4.2,No,Store Pickup,Yes,Yes,3,Credit Card,Bi-Weekly,61+,14
2663,42,Female,Boots,Footwear,83.0,New Jersey,XL,Red,Summer,4.6,No,Free Shipping,Yes,No,2,Debit Card,Quarterly,31-45,90
2805,29,Female,Hat,Accessories,44.0,Kentucky,XL,Maroon,Fall,3.9,Yes,Store Pickup,No,No,26,Venmo,Monthly,18-30,30
843,51,Male,Sunglasses,Accessories,35.0,Mississippi,XL,Magenta,Summer,3.4,Yes,Standard,Yes,Yes,78,Credit Card,Bi-Weekly,46-60,14
19,37,Female,Jewelry,Accessories,83.0,South Dakota,M,Indigo,Fall,4.7,Yes,Store Pickup,No,No,25,PayPal,Quarterly,31-45,90
3947,62,Male,Boots,Footwear,131.0,Missouri,XL,Yellow,Winter,4.4,Yes,Free Shipping,No,No,64,PayPal,Weekly,61+,7
2553,59,Female,Skirt,Clothing,41.0,Alabama,M,Blue,Spring,4.2,No,Standard,Yes,Yes,5,Cash,Quarterly,46-60,90
4712,68,Female,Skirt,Clothing,72.0,Michigan,XL,Lavender,Spring,3.6,Yes,Standard,Yes,Yes,60,Debit Card,Weekly,61+,7
4391,50,Female,Shoes,Footwear,70.0,Alabama,XL,Silver,Fall,4.0,No,Store Pickup,No,No,3,PayPal,Quarterly,46-60,90
2658,36,Male,Sunglasses,Accessories,50.0,Mississippi,XL,Purple,Spring,4.1,No,2-Day Shipping,Yes,Yes,3,Debit Card,Every 3 Months,31-45,90
4080,54,Male,Jewelry,Accessories,103.0,Nebraska,S,Cyan,Summer,5.0,Yes,Express,No,No,15,Debit Card,Monthly,46-60,30
139,63,Male,Pants,Clothing,81.0,New Mexico,M,Maroon,Spring,4.5,Yes,Next Day Air,No,No,39,Cash,Quarterly,61+,90
3491,53,Female,Jewelry,Accessories,188.0,Montana,S,Yellow,Summer,4.7,Yes,Free Shipping,Yes,Yes,73,Venmo,Monthly,46-60,30
3444,54,Male,Sunglasses,Accessories,47.0,Indiana,L,Olive,Spring,4.0,No,Store Pickup,No,No,29,PayPal,Monthly,46-60,30
2466,46,Female,Dress,Clothing,66.0,Wyoming,M,Pink,Summer,4.5,Yes,Free Shipping,Yes,Yes,4,Debit Card,Quarterly,46-60,90
2462,48,Female,Gloves,Accessories,22.0,Hawaii,M,Magenta,Winter,3.6,No,Store Pickup,Yes,Yes,4,Venmo,Quarterly,46-60,90
884,68,Male,Jeans,Clothing,74.0,Indiana,L,Green,Summer,4.2,Yes,Standard,Yes,No,38,Cash,Quarterly,61+,90
2285,27,Male,Handbag,Accessories,129.0,Washington,M,Violet,Spring,4.7,No,Express,Yes,Yes,0,Credit Card,Quarterly,18-30,90
3107,35,Male,Shoes,Footwear,72.0,Iowa,L,Blue,Fall,4.2,No,2-Day Shipping,Yes,Yes,6,Venmo,Bi-Weekly,31-45,14
1879,58,Female,Backpack,Accessories,68.0,Oklahoma,L,Teal,Summer,4.0,No,2-Day Shipping,Yes,Yes,20,PayPal,Monthly,46-60,30
3066,30,Female,T-shirt,Clothing,21.0,Hawaii,XL,Magenta,Fall,4.3,No,2-Day Shipping,Yes,Yes,10,PayPal,Monthly,18-30,30
1633,28,Female,Socks,Clothing,18.0,South Dakota,M,Lavender,Winter,3.5,No,Standard,Yes,Yes,12,Credit Card,Quarterly,18-30,90
767,47,Male,Dress,Clothing,81.0,Arizona,M,Green,Fall,4.8,No,Express,No,No,4,Venmo,Annually,46-60,365
3400,42,Male,Hoodie,Clothing,76.0,Delaware,M,Gray,Winter,4.1,No,Standard,No,No,9,Cash,Every 3 Months,31-45,90
4745,47,Female,Gloves,Accessories,28.0,Alabama,M,Olive,Spring,3.6,No,Free Shipping,No,No,28,Debit Card,Monthly,46-60,30
1950,18,Male,Jeans,Clothing,50.0,New Mexico,M,Pink,Fall,3.9,No,Standard,No,No,0,Cash,Annually,18-30,365
2403,57,Male,Jeans,Clothing,76.0,Colorado,XL,Turquoise,Spring,4.0,No,Next Day Air,Yes,Yes,18,Venmo,Quarterly,46-60,90
4097,50,Female,T-shirt,Clothing,19.0,Arkansas,L,Violet,Winter,4.1,No,Free Shipping,Yes,Yes,6,Bank Transfer,Monthly,46-60,30
997,52,Male,Boots,Footwear,128.0,Michigan,M,White,Spring,5.0,Yes,Next Day Air,No,No,43,PayPal,Bi-Weekly,46-60,14
1777,39,Male,Shoes,Footwear,98.0,Oregon,M,Indigo,Summer,4.1,No,Store Pickup,No,No,1,Bank Transfer,Every 3 Months,31-45,90
4488,56,Female,Jewelry,Accessories,156.0,New York,M,Magenta,Spring,5.0,No,Next Day Air,Yes,Yes,25,PayPal,Quarterly,46-60,90
3909,65,Female,Jewelry,Accessories,146.0,Hawaii,M,Purple,Fall,4.6,No,Free Shipping,No,No,10,Credit Card,Quarterly,61+,90
2364,38,Female,Pants,Clothing,79.0,Maryland,M,Yellow,Spring,4.1,Yes,Next Day Air,No,No,28,Debit Card,Monthly,31-45,30
3900,59,Male,Jeans,Clothing,33.0,Wyoming,M,Pink,Fall,3.6,No,Store Pickup,Yes,Yes,19,Cash,Bi-Weekly,46-60,14
2399,60,Female,Shoes,Footwear,82.0,New York,M,Brown,Winter,4.2,No,Store Pickup,No,No,1,Credit Card,Quarterly,46-60,90
1991,52,Female,Hat,Accessories,40.0,Wisconsin,M,Olive,Winter,3.2,No,Store Pickup,No,No,8,Cash,Bi-Weekly,46-60,14
980,28,Male,Sweater,Clothing,53.0,Missouri,M,Gray,Winter,4.2,No,Store Pickup,No,No,4,Bank Transfer,Monthly,18-30,30
4068,21,Male,Shoes,Footwear,103.0,Georgia,L,White,Winter,4.5,No,Next Day Air,No,No,8,Venmo,Monthly,18-30,30
597,68,Female,Dress,Clothing,89.0,Wyoming,XL,Gold,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,12,Credit Card,Weekly,61+,7
3166,31,Female,Blouse,Clothing,41.0,Wisconsin,M,Turquoise,Winter,4.0,No,Store Pickup,No,No,21,Credit Card,Monthly,31-45,30
2435,69,Female,Sunglasses,Accessories,59.0,Colorado,M,Brown,Summer,4.3,No,Express,No,No,1,Credit Card,Annually,61+,365
670,32,Male,Handbag,Accessories,72.0,Michigan,M,Red,Summer,4.2,No,Standard,Yes,Yes,4,Debit Card,Quarterly,31-45,90
3564,63,Female,Sunglasses,Accessories,52.0,Arkansas,XL,Gold,Summer,4.2,No,Standard,No,No,7,Cash,Annually,61+,365
4055,69,Male,Jeans,Clothing,78.0,Hawaii,M,Charcoal,Fall,3.9,No,Store Pickup,No,No,28,Credit Card,Monthly,61+,30
944,63,Female,Socks,Clothing,20.0,Alabama,M,Indigo,Summer,3.7,Yes,Express,Yes,Yes,57,Credit Card,Monthly,61+,30
908,28,Male,Backpack,Accessories,54.0,North Carolina,S,Blue,Summer,4.4,No,2-Day Shipping,Yes,No,13,Cash,Quarterly,18-30,90
3436,50,Female,Shirt,Clothing,57.0,California,M,Maroon,Spring,3.9,No,Store Pickup,No,No,6,Cash,Every 3 Months,46-60,90
4179,34,Female,Handbag,Accessories,129.0,South Dakota,S,Cyan,Summer,4.5,No,2-Day Shipping,Yes,Yes,12,Bank Transfer,Every 3 Months,31-45,90
764,45,Male,Belt,Accessories,32.0,Iowa,L,Red,Spring,3.0,Yes,Standard,Yes,Yes,5,Debit Card,Quarterly,31-45,90
306,56,Female,Sandals,Footwear,63.0,Michigan,L,Lavender,Winter,3.8,No,Standard,Yes,Yes,22,Cash,Quarterly,46-60,90
339,51,Female,Sunglasses,Accessories,34.0,Alaska,S,Red,Winter,4.1,No,Express,No,No,3,Venmo,Quarterly,46-60,90
4116,61,Female,Sunglasses,Accessories,69.0,Wisconsin,L,Yellow,Winter,4.1,Yes,Next Day Air,Yes,Yes,22,Bank Transfer,Monthly,61+,30
4489,61,Female,Pants,Clothing,63.0,Illinois,L,Yellow,Summer,4.0,Yes,Next Day Air,No,No,71,Cash,Monthly,61+,30
646,43,Female,Belt,Accessories,48.0,Nevada,M,Pink,Fall,3.8,No,2-Day Shipping,Yes,Yes,13,Credit Card,Quarterly,31-45,90
1455,28,Female,Shirt,Clothing,47.0,Hawaii,M,Lavender,Summer,4.2,Yes,Express,No,No,22,Bank Transfer,Fortnightly,18-30,14
2724,57,Female,Hat,Accessories,37.0,Nevada,S,Brown,Summer,3.9,Yes,Next Day Air,Yes,No,56,Debit Card,Monthly,46-60,30
4572,60,Female,Shirt,Clothing,65.0,California,M,Gold,Fall,4.2,Yes,Standard,No,No,32,Venmo,Monthly,46-60,30
3164,65,Female,Shoes,Footwear,58.0,Kansas,L,Beige,Fall,4.2,No,Store Pickup,No,No,3,Cash,Annually,61+,365
2438,37,Male,Dress,Clothing,50.0,Alaska,M,Violet,Spring,4.0,No,Standard,Yes,Yes,5,Debit Card,Monthly,31-45,30
3702,21,Female,Jewelry,Accessories,73.0,Wyoming,L,Magenta,Fall,4.4,No,Standard,No,No,3,Bank Transfer,Monthly,18-30,30
1897,66,Male,Hat,Accessories,39.0,Tennessee,M,Orange,Spring,3.5,No,Standard,No,No,33,Venmo,Monthly,61+,30
276,28,Female,T-shirt,Clothing,31.0,South Carolina,XL,Maroon,Winter,4.1,No,Free Shipping,Yes,Yes,4,PayPal,Monthly,18-30,30
3899,25,Female,Shoes,Footwear,107.0,Maine,M,White,Fall,4.0,Yes,Free Shipping,Yes,Yes,26,PayPal,Monthly,18-30,30
2048,36,Female,Belt,Accessories,41.0,New Mexico,M,Maroon,Winter,3.6,No,Standard,Yes,Yes,14,Venmo,Monthly,31-45,30
1289,56,Female,Socks,Clothing,19.0,Idaho,S,Cyan,Spring,3.4,Yes,Store Pickup,No,No,25,Bank Transfer,Fortnightly,46-60,14
824,47,Male,Pants,Clothing,85.0,Michigan,XL,Gold,Spring,3.6,No,Free Shipping,No,No,5,Debit Card,Quarterly,46-60,90
533,39,Male,Jewelry,Accessories,153.0,Alaska,S,Maroon,Spring,4.5,No,Standard,No,No,6,PayPal,Quarterly,31-45,90
1054,61,Male,Boots,Footwear,99.0,Iowa,XL,Violet,Winter,4.8,No,Standard,No,No,10,Venmo,Quarterly,61+,90
2606,34,Male,Shirt,Clothing,43.0,Nevada,XL,White,Fall,4.4,No,Store Pickup,Yes,Yes,9,Bank Transfer,Monthly,31-45,30
2982,21,Female,Jeans,Clothing,93.0,Georgia,S,Red,Spring,4.3,No,2-Day Shipping,No,No,30,Credit Card,Quarterly,18-30,90
353,50,Male,Sunglasses,Accessories,46.0,Tennessee,L,Teal,Spring,4.4,Yes,Free Shipping,No,No,76,Credit Card,Bi-Weekly,46-60,14
4410,48,Female,Shoes,Footwear,121.0,South Dakota,L,Magenta,Winter,3.7,Yes,Free Shipping,No,No,51,PayPal,Bi-Weekly,46-60,14
611,47,Male,Backpack,Accessories,98.0,Arizona,M,Charcoal,Spring,4.4,No,Next Day Air,No,No,14,Debit Card,Bi-Weekly,46-60,14
4187,60,Male,Gloves,Accessories,32.0,Nevada,S,Gray,Summer,3.5,Yes,Express,No,No,80,Bank Transfer,Monthly,46-60,30
1887,33,Female,Boots,Footwear,61.0,South Carolina,M,White,Fall,4.2,No,2-Day Shipping,Yes,Yes,4,Debit Card,Quarterly,31-45,90
3091,27,Female,Hoodie,Clothing,44.0,Washington,S,Peach,Spring,3.6,No,Store Pickup,No,No,9,Cash,Quarterly,18-30,90
4154,30,Female,Dress,Clothing,53.0,Kentucky,M,Pink,Spring,4.0,No,Standard,Yes,Yes,9,Cash,Annually,18-30,365
2161,60,Female,Belt,Accessories,51.0,Virginia,S,Pink,Spring,3.7,No,Express,No,No,67,PayPal,Bi-Weekly,46-60,14
4565,46,Male,Pants,Clothing,51.0,Arkansas,M,Lavender,Summer,3.7,No,Free Shipping,No,No,5,PayPal,Annually,46-60,365
2774,57,Male,Blouse,Clothing,79.0,Maryland,S,Indigo,Spring,4.1,Yes,Express,No,No,6,Bank Transfer,Weekly,46-60,7
1799,26,Female,Sunglasses,Accessories,45.0,Arizona,M,Brown,Fall,3.8,Yes,Free Shipping,Yes,Yes,21,PayPal,Fortnightly,18-30,14
1418,27,Female,T-shirt,Clothing,35.0,Massachusetts,M,Green,Summer,4.0,No,Free Shipping,No,No,33,Bank Transfer,Bi-Weekly,18-30,14
1032,62,Male,Shirt,Clothing,39.0,Ohio,M,Gold,Fall,4.4,No,Standard,Yes,Yes,17,Cash,Every 3 Months,61+,90
2538,65,Female,Blouse,Clothing,51.0,Utah,M,Maroon,Winter,3.6,No,Standard,No,No,10,Credit Card,Quarterly,61+,90
4485,51,Female,Shorts,Clothing,44.0,Massachusetts,S,Peach,Fall,4.1,Yes,Next Day Air,No,No,81,Cash,Bi-Weekly,46-60,14
4200,38,Female,Shorts,Clothing,33.0,Maryland,L,Black,Summer,4.1,No,Free Shipping,Yes,Yes,13,Venmo,Bi-Weekly,31-45,14
384,55,Male,Socks,Clothing,15.0,Illinois,M,Charcoal,Winter,3.7,No,Free Shipping,Yes,Yes,6,Debit Card,Fortnightly,46-60,14
3182,45,Female,Handbag,Accessories,87.0,Delaware,S,Pink,Fall,4.5,Yes,Express,Yes,No,6,Venmo,Bi-Weekly,31-45,14
4438,25,Male,Boots,Footwear,147.0,California,L,Peach,Winter,4.2,Yes,Express,No,No,22,PayPal,Quarterly,18-30,90
4491,65,Female,Jacket,Outerwear,73.0,Michigan,L,Lavender,Winter,3.9,Yes,Store Pickup,No,No,0,Debit Card,Monthly,61+,30
4188,57,Female,Blouse,Clothing,52.0,Wyoming,L,Turquoise,Spring,3.9,Yes,Express,No,No,41,PayPal,Fortnightly,46-60,14
2865,25,Male,Jeans,Clothing,61.0,Illinois,M,White,Summer,3.8,Yes,Free Shipping,Yes,No,53,PayPal,Weekly,18-30,7
2830,20,Female,Shorts,Clothing,24.0,Massachusetts,XL,Peach,Fall,4.1,No,2-Day Shipping,Yes,Yes,11,Credit Card,Quarterly,18-30,90
1178,70,Male,Boots,Footwear,78.0,South Dakota,XL,Brown,Summer,4.1,No,Free Shipping,Yes,No,11,Cash,Monthly,61+,30
504,68,Female,Handbag,Accessories,118.0,Utah,L,Olive,Winter,4.7,No,2-Day Shipping,No,No,8,Debit Card,Annually,61+,365
3619,70,Male,Shirt,Clothing,68.0,Alabama,S,Cyan,Spring,4.2,No,Next Day Air,No,No,24,Credit Card,Monthly,61+,30
2674,69,Male,Hat,Accessories,39.0,Tennessee,L,Beige,Fall,3.6,Yes,Store Pickup,Yes,Yes,31,PayPal,Bi-Weekly,61+,14
1075,48,Male,Dress,Clothing,58.0,New York,L,Blue,Summer,4.0,No,Standard,Yes,Yes,57,Debit Card,Bi-Weekly,46-60,14
4594,20,Female,Handbag,Accessories,151.0,Colorado,M,Orange,Spring,4.3,No,2-Day Shipping,Yes,No,3,PayPal,Bi-Weekly,18-30,14
4660,30,Male,Sneakers,Footwear,58.0,West Virginia,M,Gray,Summer,4.1,Yes,Standard,No,No,10,Credit Card,Quarterly,18-30,90
4092,35,Male,Shirt,Clothing,52.0,Maryland,M,Black,Summer,3.9,No,Express,No,No,9,Credit Card,Bi-Weekly,31-45,14
4275,42,Female,T-shirt,Clothing,43.0,Colorado,M,Teal,Winter,3.7,No,Free Shipping,No,No,18,Venmo,Monthly,31-45,30
1988,66,Male,Coat,Outerwear,141.0,New Jersey,M,White,Fall,4.7,No,Express,No,No,40,Debit Card,Monthly,61+,30
888,54,Male,Shirt,Clothing,71.0,Minnesota,M,Yellow,Winter,4.1,Yes,Standard,Yes,Yes,30,Debit Card,Bi-Weekly,46-60,14
1611,33,Female,Sandals,Footwear,51.0,Iowa,L,Indigo,Winter,4.1,No,Standard,Yes,No,7,Bank Transfer,Monthly,31-45,30
2867,47,Male,Scarf,Accessories,38.0,Oklahoma,S,Indigo,Winter,4.5,Yes,2-Day Shipping,Yes,Yes,49,Bank Transfer,Bi-Weekly,46-60,14
1519,55,Female,Jewelry,Accessories,68.0,South Dakota,M,Gold,Fall,4.4,No,Free Shipping,Yes,Yes,13,PayPal,Quarterly,46-60,90
2994,31,Male,Skirt,Clothing,31.0,Tennessee,M,Cyan,Winter,3.7,No,Free Shipping,No,No,7,Cash,Quarterly,31-45,90
2944,25,Female,Pants,Clothing,56.0,Nevada,M,Teal,Spring,3.8,No,Store Pickup,Yes,No,1,Credit Card,Quarterly,18-30,90
934,33,Male,Blouse,Clothing,34.0,North Carolina,S,Purple,Fall,3.7,No,Standard,No,No,13,Debit Card,Monthly,31-45,30
1903,25,Female,Shoes,Footwear,83.0,Kentucky,L,White,Fall,4.2,No,Standard,Yes,Yes,7,PayPal,Every 3 Months,18-30,90
750,34,Female,Handbag,Accessories,64.0,Alaska,S,Gold,Fall,4.1,No,Store Pickup,Yes,No,28,Debit Card,Annually,31-45,365
3634,27,Female,Boots,Footwear,86.0,Arizona,M,White,Spring,4.5,No,Store Pickup,No,No,8,Bank Transfer,Annually,18-30,365
249,68,Male,Shoes,Footwear,75.0,Illinois,L,Green,Fall,4.0,Yes,Next Day Air,No,No,55,Venmo,Bi-Weekly,61+,14
1367,43,Female,Handbag,Accessories,114.0,New Mexico,S,Orange,Winter,4.7,No,Free Shipping,Yes,Yes,4,Debit Card,Quarterly,31-45,90
2385,70,Male,Boots,Footwear,86.0,Rhode Island,M,Charcoal,Winter,4.3,No,Free Shipping,No,No,8,PayPal,Every 3 Months,61+,90
2400,36,Female,Scarf,Accessories,29.0,Kansas,M,Indigo,Fall,4.6,Yes,Free Shipping,No,No,74,PayPal,Bi-Weekly,31-45,14
3750,64,Female,Blouse,Clothing,63.0,Kentucky,M,Gray,Summer,4.5,No,Free Shipping,No,No,33,Debit Card,Monthly,61+,30
3183,20,Female,Hoodie,Clothing,58.0,Wyoming,S,Lavender,Winter,3.7,No,Store Pickup,Yes,Yes,25,Bank Transfer,Weekly,18-30,7
1065,68,Male,Backpack,Accessories,76.0,Delaware,S,Teal,Winter,4.2,No,Standard,No,No,11,Debit Card,Quarterly,61+,90
